pokemon,id,form,rank,move,raito
ダクマ,891,0,3,インファイト,50.0
ダクマ,891,0,4,とんぼがえり,47.1
ダクマ,891,0,5,ローキック,29.4
ダクマ,891,0,6,きあいだめ,23.5
ダクマ,891,0,7,ビルドアップ,23.5
ダクマ,891,0,8,つばめがえし,23.5
ダクマ,891,0,9,いわくだき,20.6
ダクマ,891,0,10,みきり,20.6
ウーラオス,892,0,1,あんこくきょうだ,99.8
ウーラオス,892,0,2,インファイト,92.7
ウーラオス,892,0,3,ふいうち,91.4
ウーラオス,892,0,4,みきり,47.3
ウーラオス,892,0,5,とんぼがえり,17.2
ウーラオス,892,0,6,アイアンヘッド,15.7
ウーラオス,892,0,7,どくづき,12.5
ウーラオス,892,0,8,まもる,8.7
ウーラオス,892,0,9,ドレインパンチ,4.4
ウーラオス,892,0,10,かわらわり,2.4
ウーラオス,892,1,1,すいりゅうれんだ,99.9
ウーラオス,892,1,2,インファイト,93.4
ウーラオス,892,1,3,アクアジェット,84.0
ウーラオス,892,1,4,みきり,46.8
ウーラオス,892,1,5,とんぼがえり,23.9
ウーラオス,892,1,6,まもる,16.1
ウーラオス,892,1,7,アイススピナー,9.6
ウーラオス,892,1,8,ドレインパンチ,5.5
ウーラオス,892,1,9,アイアンヘッド,4.0
ウーラオス,892,1,10,いわなだれ,3.0
レジエレキ,894,0,1,エレキネット,90.0
レジエレキ,894,0,2,１０まんボルト,66.4
レジエレキ,894,0,3,ボルトチェンジ,56.7
レジエレキ,894,0,4,テラバースト,45.7
レジエレキ,894,0,5,まもる,43.2
レジエレキ,894,0,6,しんそく,19.4
レジエレキ,894,0,7,だいばくはつ,13.6
レジエレキ,894,0,8,ワイルドボルト,11.1
レジエレキ,894,0,9,エレキボール,9.3
レジエレキ,894,0,10,かいでんぱ,8.3
レジドラゴ,895,0,1,ドラゴンエナジー,99.6
レジドラゴ,895,0,2,まもる,78.5
レジドラゴ,895,0,3,だいちのちから,65.3
レジドラゴ,895,0,4,りゅうのはどう,55.7
レジドラゴ,895,0,5,りゅうせいぐん,43.4
レジドラゴ,895,0,6,テラバースト,39.2
レジドラゴ,895,0,7,はかいこうせん,4.9
レジドラゴ,895,0,8,げんしのちから,3.8
レジドラゴ,895,0,9,だいばくはつ,2.3
レジドラゴ,895,0,10,きあいだめ,1.1
ブリザポス,896,0,1,つららおとし,96.2
ブリザポス,896,0,2,じだんだ,64.3
ブリザポス,896,0,3,ヘビーボンバー,53.2
ブリザポス,896,0,4,インファイト,47.5
ブリザポス,896,0,5,まもる,46.3
ブリザポス,896,0,6,テラバースト,21.9
ブリザポス,896,0,7,つるぎのまい,20.3
ブリザポス,896,0,8,ボディプレス,12.1
ブリザポス,896,0,9,てっぺき,10.2
ブリザポス,896,0,10,スマートホーン,5.7
レイスポス,897,0,1,シャドーボール,87.1
レイスポス,897,0,2,まもる,80.4
レイスポス,897,0,3,ドレインキッス,70.5
レイスポス,897,0,4,わるだくみ,57.3
レイスポス,897,0,5,おにび,31.1
レイスポス,897,0,6,バークアウト,16.3
レイスポス,897,0,7,たたりめ,13.6
レイスポス,897,0,8,テラバースト,9.3
レイスポス,897,0,9,ちょうはつ,9.2
レイスポス,897,0,10,あくのはどう,6.5
アヤシシ,899,0,1,トリックルーム,93.2
アヤシシ,899,0,2,バリアーラッシュ,56.7
アヤシシ,899,0,3,まもる,45.0
アヤシシ,899,0,4,テラバースト,32.4
アヤシシ,899,0,5,てだすけ,28.5
アヤシシ,899,0,6,だいちのちから,20.5
アヤシシ,899,0,7,サイコキネシス,18.3
アヤシシ,899,0,8,スキルスワップ,18.2
アヤシシ,899,0,9,ふういん,15.5
アヤシシ,899,0,10,ひかりのかべ,13.1
バサギリ,900,0,1,がんせきアックス,98.7
バサギリ,900,0,2,シザークロス,87.2
バサギリ,900,0,3,フェイント,52.5
バサギリ,900,0,4,ファストガード,38.7
バサギリ,900,0,5,インファイト,23.8
バサギリ,900,0,6,まもる,20.0
バサギリ,900,0,7,とんぼがえり,17.7
バサギリ,900,0,8,テラバースト,11.4
バサギリ,900,0,9,つじぎり,9.3
バサギリ,900,0,10,つばめがえし,8.7
ガチグマ,901,0,1,からげんき,94.8
ガチグマ,901,0,2,まもる,92.2
ガチグマ,901,0,3,じしん,70.8
ガチグマ,901,0,4,ぶちかまし,40.0
ガチグマ,901,0,5,つるぎのまい,15.1
ガチグマ,901,0,6,シャドークロー,11.3
ガチグマ,901,0,7,いわなだれ,9.2
ガチグマ,901,0,8,かみくだく,9.1
ガチグマ,901,0,9,ドレインパンチ,9.0
ガチグマ,901,0,10,ビルドアップ,8.9
イダイトウ,902,0,1,おはかまいり,97.5
イダイトウ,902,0,2,ウェーブタックル,96.7
イダイトウ,902,0,3,アクアジェット,94.2
イダイトウ,902,0,4,まもる,79.7
イダイトウ,902,0,5,サイコファング,4.7
イダイトウ,902,0,6,テラバースト,4.4
イダイトウ,902,0,7,ゴーストダイブ,4.1
イダイトウ,902,0,8,アクアブレイク,4.1
イダイトウ,902,0,9,もろはのずつき,2.6
イダイトウ,902,0,10,かみくだく,2.2
イダイトウ,902,1,1,シャドーボール,70.1
イダイトウ,902,1,2,れいとうビーム,58.7
イダイトウ,902,1,3,なみのり,57.5
イダイトウ,902,1,4,まもる,47.5
イダイトウ,902,1,5,ハイドロポンプ,42.7
イダイトウ,902,1,6,アクアジェット,30.6
イダイトウ,902,1,7,おはかまいり,20.7
イダイトウ,902,1,8,ウェーブタックル,20.0
イダイトウ,902,1,9,テラバースト,10.5
イダイトウ,902,1,10,こごえるかぜ,8.6
オオニューラ,903,0,1,フェイタルクロー,95.3
オオニューラ,903,0,2,インファイト,88.0
オオニューラ,903,0,3,ねこだまし,53.3
オオニューラ,903,0,4,アクロバット,51.1
オオニューラ,903,0,5,まもる,48.7
オオニューラ,903,0,6,いわなだれ,10.5
オオニューラ,903,0,7,ちょうはつ,7.4
オオニューラ,903,0,8,つるぎのまい,7.4
オオニューラ,903,0,9,ファストガード,5.4
オオニューラ,903,0,10,シャドークロー,5.3
ハリーマン,904,0,1,アクアブレイク,56.5
ハリーマン,904,0,2,じばく,56.1
ハリーマン,904,0,3,アクアジェット,52.9
ハリーマン,904,0,4,かみくだく,50.7
ハリーマン,904,0,5,ダストシュート,47.7
ハリーマン,904,0,6,どくばりセンボン,35.2
ハリーマン,904,0,7,まもる,19.2
ハリーマン,904,0,8,とどめばり,16.5
ハリーマン,904,0,9,どくづき,12.5
ハリーマン,904,0,10,つぼをつく,7.4
ラブトロス,905,0,1,まもる,58.7
ラブトロス,905,0,2,だいちのちから,53.6
ラブトロス,905,0,3,ばかぢから,46.2
ラブトロス,905,0,4,ムーンフォース,43.6
ラブトロス,905,0,5,はるのあらし,39.2
ラブトロス,905,0,6,マジカルシャイン,30.2
ラブトロス,905,0,7,マジカルフレイム,21.1
ラブトロス,905,0,8,じゃれつく,19.3
ラブトロス,905,0,9,テラバースト,16.3
ラブトロス,905,0,10,ヘドロばくだん,15.0
ラブトロス,905,1,1,だいちのちから,78.1
ラブトロス,905,1,2,ムーンフォース,66.8
ラブトロス,905,1,3,まもる,49.9
ラブトロス,905,1,4,はるのあらし,45.7
ラブトロス,905,1,5,マジカルシャイン,41.3
ラブトロス,905,1,6,マジカルフレイム,40.9
ラブトロス,905,1,7,ヘドロばくだん,16.5
ラブトロス,905,1,8,テラバースト,15.1
ラブトロス,905,1,9,めいそう,10.9
ラブトロス,905,1,10,くさむすび,9.5
ニャオハ,906,0,1,しっぽをふる,94.0
ニャオハ,906,0,2,ひっかく,58.0
ニャオハ,906,0,3,このは,58.0
ニャオハ,906,0,4,ふいうち,38.0
ニャオハ,906,0,5,まもる,36.0
ニャオハ,906,0,6,てだすけ,36.0
ニャオハ,906,0,7,じゃれつく,4.0
ニャオハ,906,0,8,タネばくだん,4.0
ニャオハ,906,0,9,シャドークロー,4.0
ニャオハ,906,0,10,とんぼがえり,4.0
ニャローテ,907,0,1,ふいうち,100.0
ニャローテ,907,0,2,まねっこ,50.0
ニャローテ,907,0,3,サイドチェンジ,50.0
ニャローテ,907,0,4,はなふぶき,50.0
ニャローテ,907,0,5,やどりぎのタネ,50.0
ニャローテ,907,0,6,このは,50.0
ニャローテ,907,0,7,とんぼがえり,50.0
マスカーニャ,908,0,1,トリックフラワー,97.7
マスカーニャ,908,0,2,はたきおとす,69.3
マスカーニャ,908,0,3,とんぼがえり,46.1
マスカーニャ,908,0,4,じゃれつく,39.5
マスカーニャ,908,0,5,ふいうち,35.6
マスカーニャ,908,0,6,まもる,29.7
マスカーニャ,908,0,7,トリックルーム,13.5
マスカーニャ,908,0,8,トリック,9.6
マスカーニャ,908,0,9,かわらわり,7.6
マスカーニャ,908,0,10,でんこうせっか,6.0
ホゲータ,909,0,1,たいあたり,100.0
ホゲータ,909,0,2,にらみつける,100.0
ホゲータ,909,0,3,ひのこ,100.0
アチゲータ,910,0,1,おにび,85.7
アチゲータ,910,0,2,てだすけ,85.7
アチゲータ,910,0,3,バークアウト,85.7
アチゲータ,910,0,4,あくび,85.7
アチゲータ,910,0,5,ひのこ,14.3
アチゲータ,910,0,6,にらみつける,14.3
アチゲータ,910,0,7,たいあたり,14.3
ラウドボーン,911,0,1,フレアソング,94.3
ラウドボーン,911,0,2,シャドーボール,70.0
ラウドボーン,911,0,3,まもる,39.0
ラウドボーン,911,0,4,だいちのちから,33.0
ラウドボーン,911,0,5,なまける,27.5
ラウドボーン,911,0,6,テラバースト,24.4
ラウドボーン,911,0,7,ハイパーボイス,19.9
ラウドボーン,911,0,8,おにび,18.6
ラウドボーン,911,0,9,バークアウト,14.6
ラウドボーン,911,0,10,ねっぷう,12.8
クワッス,912,0,1,はたく,100.0
クワッス,912,0,2,なきごえ,100.0
クワッス,912,0,3,みずでっぽう,100.0
クワッス,912,0,4,ふるいたてる,50.0
ウェルカモ,913,0,1,はたく,100.0
ウェルカモ,913,0,2,みずでっぽう,100.0
ウェルカモ,913,0,3,なきごえ,100.0
ウェーニバル,914,0,1,アクアステップ,92.8
ウェーニバル,914,0,2,インファイト,76.1
ウェーニバル,914,0,3,アクアジェット,57.3
ウェーニバル,914,0,4,アイススピナー,40.6
ウェーニバル,914,0,5,まもる,24.0
ウェーニバル,914,0,6,ブレイブバード,23.4
ウェーニバル,914,0,7,ウェーブタックル,15.3
ウェーニバル,914,0,8,かわらわり,13.5
ウェーニバル,914,0,9,はねやすめ,6.8
ウェーニバル,914,0,10,とんぼがえり,5.6
グルトン,915,0,1,マッドショット,37.5
グルトン,915,0,2,あなをほる,37.5
グルトン,915,0,3,エコーボイス,37.5
グルトン,915,0,4,ほしがる,37.5
グルトン,915,0,5,てだすけ,31.3
グルトン,915,0,6,たいあたり,31.3
グルトン,915,0,7,あくび,31.3
グルトン,915,0,8,しっぽをふる,31.3
グルトン,915,0,9,あまごい,31.3
グルトン,915,0,10,がむしゃら,31.3
パフュートン,916,0,1,じゃれつく,49.2
パフュートン,916,0,2,のしかかり,41.3
パフュートン,916,0,3,あくび,41.3
パフュートン,916,0,4,しねんのずつき,36.5
パフュートン,916,0,5,ずつき,27.0
パフュートン,916,0,6,アイアンヘッド,27.0
パフュートン,916,0,7,じだんだ,27.0
パフュートン,916,0,8,てだすけ,23.8
パフュートン,916,0,9,まもる,22.2
パフュートン,916,0,10,ボディプレス,22.2
パフュートン,916,1,1,あくび,96.7
パフュートン,916,1,2,ボディプレス,83.3
パフュートン,916,1,3,まもる,76.7
パフュートン,916,1,4,すてみタックル,76.7
パフュートン,916,1,5,ずつき,10.0
パフュートン,916,1,6,たくわえる,10.0
パフュートン,916,1,7,ひやみず,10.0
パフュートン,916,1,8,あなをほる,10.0
パフュートン,916,1,9,とっしん,6.7
パフュートン,916,1,10,チャームボイス,3.3
タマンチュラ,917,0,1,とおせんぼう,100.0
タマンチュラ,917,0,2,フェイント,100.0
タマンチュラ,917,0,3,むしくい,100.0
タマンチュラ,917,0,4,ダメおし,100.0
ワナイダー,918,0,1,スレッドトラップ,83.8
ワナイダー,918,0,2,ねばねばネット,82.8
ワナイダー,918,0,3,ともえなげ,74.0
ワナイダー,918,0,4,おきみやげ,34.8
ワナイダー,918,0,5,いえき,20.1
ワナイダー,918,0,6,フェイント,19.1
ワナイダー,918,0,7,とびかかる,11.3
ワナイダー,918,0,8,はいよるいちげき,10.8
ワナイダー,918,0,9,むしくい,10.3
ワナイダー,918,0,10,いとをはく,8.8
エクスレッグ,920,0,1,ふいうち,95.1
エクスレッグ,920,0,2,であいがしら,90.5
エクスレッグ,920,0,3,とんぼがえり,33.8
エクスレッグ,920,0,4,かかとおとし,32.3
エクスレッグ,920,0,5,とびかかる,27.6
エクスレッグ,920,0,6,きゅうけつ,25.6
エクスレッグ,920,0,7,みきり,22.4
エクスレッグ,920,0,8,じごくづき,15.9
エクスレッグ,920,0,9,まもる,13.7
エクスレッグ,920,0,10,フェイント,12.0
パモット,922,0,1,ほっぺすりすり,100.0
パモット,922,0,2,かみつく,100.0
パモット,922,0,3,あなをほる,66.7
パモット,922,0,4,じゅうでん,66.7
パモット,922,0,5,アンコール,33.3
パモット,922,0,6,ねこだまし,33.3
パーモット,923,0,1,でんこうそうげき,75.1
パーモット,923,0,2,インファイト,70.5
パーモット,923,0,3,さいきのいのり,62.3
パーモット,923,0,4,ねこだまし,54.1
パーモット,923,0,5,マッハパンチ,38.7
パーモット,923,0,6,れいとうパンチ,34.3
パーモット,923,0,7,かみなりパンチ,16.4
パーモット,923,0,8,まもる,14.4
パーモット,923,0,9,ほっぺすりすり,8.3
パーモット,923,0,10,かわらわり,4.1
イッカネズミ,925,0,1,このゆびとまれ,87.4
イッカネズミ,925,0,2,まもる,71.2
イッカネズミ,925,0,3,ネズミざん,41.8
イッカネズミ,925,0,4,いかりのまえば,41.7
イッカネズミ,925,0,5,ふくろだたき,31.5
イッカネズミ,925,0,6,ちょうはつ,26.8
イッカネズミ,925,0,7,アンコール,24.9
イッカネズミ,925,0,8,フェイント,19.4
イッカネズミ,925,0,9,てだすけ,15.7
イッカネズミ,925,0,10,つぶらなひとみ,6.1
パピモッチ,926,0,1,じゃれつく,85.7
パピモッチ,926,0,2,バトンタッチ,42.9
パピモッチ,926,0,3,とおぼえ,42.9
パピモッチ,926,0,4,ほえる,42.9
パピモッチ,926,0,5,まもる,42.9
パピモッチ,926,0,6,テラバースト,42.9
パピモッチ,926,0,7,かみくだく,42.9
パピモッチ,926,0,8,しっぽをふる,14.3
パピモッチ,926,0,9,たいあたり,14.3
パピモッチ,926,0,10,したでなめる,14.3
バウッツェル,927,0,1,ボディプレス,97.5
バウッツェル,927,0,2,まもる,64.9
バウッツェル,927,0,3,じゃれつく,61.4
バウッツェル,927,0,4,ねがいごと,38.3
バウッツェル,927,0,5,あくび,33.9
バウッツェル,927,0,6,てだすけ,21.0
バウッツェル,927,0,7,バークアウト,18.3
バウッツェル,927,0,8,つぶらなひとみ,11.2
バウッツェル,927,0,9,サイコファング,7.9
バウッツェル,927,0,10,みがわり,7.3
オリーニョ,929,0,1,ちからをすいとる,100.0
オリーニョ,929,0,2,やどりぎのタネ,100.0
オリーニョ,929,0,3,まもる,100.0
オリーニョ,929,0,4,エナジーボール,100.0
オリーヴァ,930,0,1,ギガドレイン,61.8
オリーヴァ,930,0,2,だいちのちから,47.4
オリーヴァ,930,0,3,ハイパーボイス,37.5
オリーヴァ,930,0,4,まもる,36.7
オリーヴァ,930,0,5,かふんだんご,35.7
オリーヴァ,930,0,6,ちからをすいとる,35.4
オリーヴァ,930,0,7,やどりぎのタネ,30.5
オリーヴァ,930,0,8,マジカルシャイン,30.4
オリーヴァ,930,0,9,エナジーボール,21.2
オリーヴァ,930,0,10,テラバースト,13.6
イキリンコ,931,0,1,すてゼリフ,76.4
イキリンコ,931,0,2,いのちがけ,68.4
イキリンコ,931,0,3,ブレイブバード,61.7
イキリンコ,931,0,4,おいかぜ,52.8
イキリンコ,931,0,5,てだすけ,28.4
イキリンコ,931,0,6,とんぼがえり,28.2
イキリンコ,931,0,7,でんこうせっか,14.5
イキリンコ,931,0,8,ちょうはつ,13.7
イキリンコ,931,0,9,きしかいせい,12.4
イキリンコ,931,0,10,つばめがえし,12.0
イキリンコ,931,1,1,いのちがけ,76.2
イキリンコ,931,1,2,ちょうはつ,73.4
イキリンコ,931,1,3,おいかぜ,72.4
イキリンコ,931,1,4,すてゼリフ,48.6
イキリンコ,931,1,5,てだすけ,47.7
イキリンコ,931,1,6,ブレイブバード,24.3
イキリンコ,931,1,7,とんぼがえり,21.0
イキリンコ,931,1,8,きしかいせい,14.5
イキリンコ,931,1,9,イカサマ,5.1
イキリンコ,931,1,10,とびつく,5.1
イキリンコ,931,2,1,すてゼリフ,89.3
イキリンコ,931,2,2,いのちがけ,87.2
イキリンコ,931,2,3,ちょうはつ,69.8
イキリンコ,931,2,4,ブレイブバード,29.5
イキリンコ,931,2,5,おいかぜ,24.2
イキリンコ,931,2,6,とんぼがえり,22.8
イキリンコ,931,2,7,でんこうせっか,7.4
イキリンコ,931,2,8,とびつく,7.4
イキリンコ,931,2,9,ギガインパクト,4.0
イキリンコ,931,2,10,いちゃもん,1.3
イキリンコ,931,3,1,ブレイブバード,100.0
イキリンコ,931,3,2,いのちがけ,93.5
イキリンコ,931,3,3,すてゼリフ,83.9
イキリンコ,931,3,4,とんぼがえり,71.0
イキリンコ,931,3,5,おいかぜ,29.0
イキリンコ,931,3,6,すてみタックル,9.7
イキリンコ,931,3,7,でんこうせっか,6.5
イキリンコ,931,3,8,からげんき,6.5
コジオ,932,0,1,てだすけ,80.0
コジオ,932,0,2,じしん,50.0
コジオ,932,0,3,ステルスロック,50.0
コジオ,932,0,4,ストーンエッジ,40.0
コジオ,932,0,5,じわれ,40.0
コジオ,932,0,6,まもる,40.0
コジオ,932,0,7,にほんばれ,40.0
コジオ,932,0,8,いわなだれ,10.0
コジオ,932,0,9,ずつき,10.0
コジオ,932,0,10,てっぺき,10.0
ジオヅム,933,0,1,しおづけ,100.0
ジオヅム,933,0,2,のろい,98.6
ジオヅム,933,0,3,じこさいせい,53.4
ジオヅム,933,0,4,ボディプレス,52.1
ジオヅム,933,0,5,のしかかり,46.6
ジオヅム,933,0,6,てだすけ,46.6
ジオヅム,933,0,7,てっぺき,1.4
ジオヅム,933,0,8,うちおとす,1.4
キョジオーン,934,0,1,しおづけ,95.5
キョジオーン,934,0,2,じこさいせい,89.3
キョジオーン,934,0,3,まもる,66.4
キョジオーン,934,0,4,ワイドガード,58.7
キョジオーン,934,0,5,てっぺき,26.7
キョジオーン,934,0,6,ボディプレス,16.6
キョジオーン,934,0,7,ヘビーボンバー,7.9
キョジオーン,934,0,8,ステルスロック,6.0
キョジオーン,934,0,9,いわなだれ,6.0
キョジオーン,934,0,10,だいばくはつ,4.5
カルボウ,935,0,1,クリアスモッグ,100.0
カルボウ,935,0,2,ひのこ,50.0
カルボウ,935,0,3,おにび,50.0
カルボウ,935,0,4,ほのおのうず,50.0
カルボウ,935,0,5,まもる,50.0
カルボウ,935,0,6,ふんえん,50.0
カルボウ,935,0,7,おどろかす,50.0
グレンアルマ,936,0,1,ワイドフォース,95.2
グレンアルマ,936,0,2,トリックルーム,69.5
グレンアルマ,936,0,3,ねっぷう,57.0
グレンアルマ,936,0,4,アーマーキャノン,45.4
グレンアルマ,936,0,5,まもる,38.8
グレンアルマ,936,0,6,はどうだん,24.2
グレンアルマ,936,0,7,ワイドガード,22.4
グレンアルマ,936,0,8,エナジーボール,15.3
グレンアルマ,936,0,9,こらえる,4.6
グレンアルマ,936,0,10,テラバースト,3.5
ソウブレイズ,937,0,1,むねんのつるぎ,99.1
ソウブレイズ,937,0,2,かげうち,82.4
ソウブレイズ,937,0,3,まもる,47.8
ソウブレイズ,937,0,4,ビルドアップ,33.3
ソウブレイズ,937,0,5,つるぎのまい,22.8
ソウブレイズ,937,0,6,テラバースト,22.5
ソウブレイズ,937,0,7,インファイト,19.1
ソウブレイズ,937,0,8,シャドークロー,18.8
ソウブレイズ,937,0,9,ソーラーブレード,7.6
ソウブレイズ,937,0,10,サイドチェンジ,7.2
ハラバリー,939,0,1,パラボラチャージ,89.5
ハラバリー,939,0,2,１０まんボルト,47.6
ハラバリー,939,0,3,だくりゅう,45.3
ハラバリー,939,0,4,ふいうち,40.5
ハラバリー,939,0,5,アシッドボム,33.5
ハラバリー,939,0,6,まもる,29.8
ハラバリー,939,0,7,ボルトチェンジ,19.8
ハラバリー,939,0,8,テラバースト,14.7
ハラバリー,939,0,9,なまける,13.0
ハラバリー,939,0,10,みずびたし,11.7
カイデン,940,0,1,ボルトチェンジ,100.0
カイデン,940,0,2,ほうでん,100.0
カイデン,940,0,3,エアスラッシュ,100.0
カイデン,940,0,4,１０まんボルト,100.0
タイカイデン,941,0,1,おいかぜ,71.2
タイカイデン,941,0,2,エアスラッシュ,64.3
タイカイデン,941,0,3,１０まんボルト,47.4
タイカイデン,941,0,4,ぼうふう,37.8
タイカイデン,941,0,5,ボルトチェンジ,35.5
タイカイデン,941,0,6,ほうでん,34.8
タイカイデン,941,0,7,まもる,28.1
タイカイデン,941,0,8,かみなり,18.0
タイカイデン,941,0,9,エレキフィールド,13.2
タイカイデン,941,0,10,がむしゃら,10.7
オラチフ,942,0,1,したでなめる,100.0
オラチフ,942,0,2,こわいかお,100.0
オラチフ,942,0,3,つめとぎ,100.0
オラチフ,942,0,4,バークアウト,100.0
マフィティフ,943,0,1,じゃれつく,73.1
マフィティフ,943,0,2,くらいつく,54.5
マフィティフ,943,0,3,かみくだく,45.2
マフィティフ,943,0,4,ワイルドボルト,41.7
マフィティフ,943,0,5,まもる,27.2
マフィティフ,943,0,6,サイコファング,23.4
マフィティフ,943,0,7,げきりん,22.4
マフィティフ,943,0,8,みちづれ,17.6
マフィティフ,943,0,9,からげんき,17.0
マフィティフ,943,0,10,かみなりのキバ,15.1
シルシュルー,944,0,1,ひっかく,100.0
シルシュルー,944,0,2,にらみつける,100.0
タギングル,945,0,1,アンコール,63.9
タギングル,945,0,2,すてゼリフ,27.8
タギングル,945,0,3,ちょうはつ,26.1
タギングル,945,0,4,いばる,25.5
タギングル,945,0,5,はたきおとす,24.0
タギングル,945,0,6,すりかえ,22.9
タギングル,945,0,7,どくづき,22.3
タギングル,945,0,8,いかりのまえば,18.9
タギングル,945,0,9,うつしえ,18.3
タギングル,945,0,10,イカサマ,16.4
アノクサ,946,0,1,メガドレイン,55.6
アノクサ,946,0,2,まとわりつく,55.6
アノクサ,946,0,3,タネマシンガン,55.6
アノクサ,946,0,4,たたりめ,55.6
アノクサ,946,0,5,やどりぎのタネ,44.4
アノクサ,946,0,6,かげうち,44.4
アノクサ,946,0,7,ふくろだたき,44.4
アノクサ,946,0,8,ちからをすいとる,44.4
アノホラグサ,947,0,1,かげうち,91.3
アノホラグサ,947,0,2,まもる,73.8
アノホラグサ,947,0,3,ちからをすいとる,46.5
アノホラグサ,947,0,4,パワーウィップ,46.4
アノホラグサ,947,0,5,タネマシンガン,42.6
アノホラグサ,947,0,6,ゴーストダイブ,38.9
アノホラグサ,947,0,7,テラバースト,33.8
アノホラグサ,947,0,8,タネばくだん,11.1
アノホラグサ,947,0,9,のろい,5.8
アノホラグサ,947,0,10,かなしばり,2.4
ノノクラゲ,948,0,1,いかりのこな,100.0
ノノクラゲ,948,0,2,キノコのほうし,100.0
ノノクラゲ,948,0,3,アシッドボム,98.1
ノノクラゲ,948,0,4,トリックルーム,98.1
ノノクラゲ,948,0,5,ミラーコート,1.9
ノノクラゲ,948,0,6,まもる,1.9
リククラゲ,949,0,1,キノコのほうし,95.9
リククラゲ,949,0,2,ギガドレイン,54.8
リククラゲ,949,0,3,だいちのちから,50.0
リククラゲ,949,0,4,いかりのこな,44.8
リククラゲ,949,0,5,トリックルーム,37.3
リククラゲ,949,0,6,はたきおとす,27.0
リククラゲ,949,0,7,まもる,23.5
リククラゲ,949,0,8,やどりぎのタネ,21.9
リククラゲ,949,0,9,みがわり,7.1
リククラゲ,949,0,10,たたりめ,6.6
ガケガニ,950,0,1,いわなだれ,93.4
ガケガニ,950,0,2,シャドークロー,70.8
ガケガニ,950,0,3,きしかいせい,68.3
ガケガニ,950,0,4,こらえる,68.3
ガケガニ,950,0,5,１０まんばりき,20.7
ガケガニ,950,0,6,クラブハンマー,17.6
ガケガニ,950,0,7,シザークロス,15.2
ガケガニ,950,0,8,ハサミギロチン,12.4
ガケガニ,950,0,9,つるぎのまい,9.1
ガケガニ,950,0,10,くさわけ,5.2
スコヴィラン,952,0,1,いかりのこな,82.4
スコヴィラン,952,0,2,まもる,61.7
スコヴィラン,952,0,3,おにび,49.9
スコヴィラン,952,0,4,オーバーヒート,45.7
スコヴィラン,952,0,5,かえんほうしゃ,29.7
スコヴィラン,952,0,6,やどりぎのタネ,24.0
スコヴィラン,952,0,7,グラスフィールド,22.4
スコヴィラン,952,0,8,にほんばれ,12.6
スコヴィラン,952,0,9,ハバネロエキス,12.4
スコヴィラン,952,0,10,リーフストーム,11.8
ベラカス,954,0,1,さいきのいのり,87.7
ベラカス,954,0,2,トリックルーム,66.8
ベラカス,954,0,3,むしのさざめき,49.5
ベラカス,954,0,4,サイコキネシス,49.4
ベラカス,954,0,5,まもる,33.9
ベラカス,954,0,6,むしのていこう,22.8
ベラカス,954,0,7,マジカルシャイン,15.6
ベラカス,954,0,8,スピードスワップ,13.2
ベラカス,954,0,9,じこさいせい,12.2
ベラカス,954,0,10,パワージェム,7.0
クエスパトラ,956,0,1,まもる,89.7
クエスパトラ,956,0,2,ルミナコリジョン,84.6
クエスパトラ,956,0,3,マジカルシャイン,65.9
クエスパトラ,956,0,4,さいみんじゅつ,37.0
クエスパトラ,956,0,5,めいそう,25.2
クエスパトラ,956,0,6,フェザーダンス,18.8
クエスパトラ,956,0,7,アシストパワー,18.1
クエスパトラ,956,0,8,バトンタッチ,13.8
クエスパトラ,956,0,9,はねやすめ,7.5
クエスパトラ,956,0,10,シャドーボール,6.8
カヌチャン,957,0,1,いわくだき,100.0
カヌチャン,957,0,2,ドレインキッス,100.0
カヌチャン,957,0,3,ほしがる,50.0
カヌチャン,957,0,4,メタルクロー,50.0
カヌチャン,957,0,5,ねこだまし,50.0
カヌチャン,957,0,6,はたきおとす,50.0
ナカヌチャン,958,0,1,ねこだまし,81.3
ナカヌチャン,958,0,2,フェイント,50.0
ナカヌチャン,958,0,3,じゃれつく,50.0
ナカヌチャン,958,0,4,てだすけ,50.0
ナカヌチャン,958,0,5,つぶらなひとみ,50.0
ナカヌチャン,958,0,6,たたきつける,31.3
ナカヌチャン,958,0,7,ラスターカノン,31.3
ナカヌチャン,958,0,8,てんしのキッス,18.8
ナカヌチャン,958,0,9,ぶんまわす,18.8
ナカヌチャン,958,0,10,はたきおとす,18.8
デカヌチャン,959,0,1,デカハンマー,96.5
デカヌチャン,959,0,2,ねこだまし,91.0
デカヌチャン,959,0,3,じゃれつく,73.6
デカヌチャン,959,0,4,はたきおとす,39.4
デカヌチャン,959,0,5,まもる,15.3
デカヌチャン,959,0,6,フェイント,13.5
デカヌチャン,959,0,7,アンコール,11.0
デカヌチャン,959,0,8,でんじは,10.5
デカヌチャン,959,0,9,てだすけ,6.3
デカヌチャン,959,0,10,アイスハンマー,6.1
ウミトリオ,961,0,1,トリプルダイブ,95.8
ウミトリオ,961,0,2,アクアジェット,63.5
ウミトリオ,961,0,3,ふいうち,47.9
ウミトリオ,961,0,4,まもる,42.7
ウミトリオ,961,0,5,あなをほる,34.4
ウミトリオ,961,0,6,どろかけ,26.0
ウミトリオ,961,0,7,じごくづき,20.8
ウミトリオ,961,0,8,おきみやげ,15.6
ウミトリオ,961,0,9,すなあらし,13.5
ウミトリオ,961,0,10,みがわり,11.5
