pokemon,id,form,rank,terastype,raito
マスカーニャ,908,0,5,どく,4.3
マスカーニャ,908,0,6,フェアリー,2.1
マスカーニャ,908,0,7,じめん,0.9
マスカーニャ,908,0,8,はがね,0.8
マスカーニャ,908,0,9,あく,0.8
マスカーニャ,908,0,10,かくとう,0.2
ラウドボーン,911,0,1,ほのお,29.1
ラウドボーン,911,0,2,フェアリー,28.7
ラウドボーン,911,0,3,みず,14.5
ラウドボーン,911,0,4,くさ,13.6
ラウドボーン,911,0,5,ノーマル,9.5
ラウドボーン,911,0,6,あく,2.1
ラウドボーン,911,0,7,ひこう,0.7
ラウドボーン,911,0,8,どく,0.5
ラウドボーン,911,0,9,ゴースト,0.5
ラウドボーン,911,0,10,ドラゴン,0.2
ウェーニバル,914,0,1,みず,80.2
ウェーニバル,914,0,2,ひこう,6.9
ウェーニバル,914,0,3,はがね,2.9
ウェーニバル,914,0,4,こおり,2.4
ウェーニバル,914,0,5,ほのお,2.3
ウェーニバル,914,0,6,でんき,1.4
ウェーニバル,914,0,7,かくとう,1.1
ウェーニバル,914,0,8,ゴースト,1.1
ウェーニバル,914,0,9,どく,0.8
ウェーニバル,914,0,10,ノーマル,0.5
パフュートン,916,0,1,フェアリー,83.3
パフュートン,916,0,2,ひこう,16.7
ワナイダー,918,0,1,フェアリー,50.0
ワナイダー,918,0,2,みず,50.0
エクスレッグ,920,0,1,むし,90.8
エクスレッグ,920,0,2,あく,5.9
エクスレッグ,920,0,3,ゴースト,2.0
エクスレッグ,920,0,4,ほのお,0.7
エクスレッグ,920,0,5,みず,0.7
パーモット,923,0,1,でんき,81.0
パーモット,923,0,2,ひこう,8.9
パーモット,923,0,3,こおり,3.5
パーモット,923,0,4,フェアリー,1.9
パーモット,923,0,5,かくとう,1.6
パーモット,923,0,6,ほのお,1.6
パーモット,923,0,7,くさ,0.9
パーモット,923,0,8,ゴースト,0.3
パーモット,923,0,9,はがね,0.3
イッカネズミ,925,0,1,ゴースト,70.1
イッカネズミ,925,0,2,ノーマル,21.7
イッカネズミ,925,0,3,くさ,2.7
イッカネズミ,925,0,4,フェアリー,1.6
イッカネズミ,925,0,5,どく,1.4
イッカネズミ,925,0,6,みず,0.9
イッカネズミ,925,0,7,ほのお,0.4
イッカネズミ,925,0,8,はがね,0.4
イッカネズミ,925,0,9,ひこう,0.3
イッカネズミ,925,0,10,むし,0.2
バウッツェル,927,0,1,はがね,80.0
バウッツェル,927,0,2,かくとう,6.3
バウッツェル,927,0,3,みず,5.8
バウッツェル,927,0,4,フェアリー,4.6
バウッツェル,927,0,5,ゴースト,1.3
バウッツェル,927,0,6,くさ,0.8
バウッツェル,927,0,7,あく,0.4
バウッツェル,927,0,8,ひこう,0.4
バウッツェル,927,0,9,エスパー,0.4
オリーヴァ,930,0,1,フェアリー,50.2
オリーヴァ,930,0,2,ノーマル,15.9
オリーヴァ,930,0,3,みず,11.3
オリーヴァ,930,0,4,でんき,6.5
オリーヴァ,930,0,5,ほのお,6.5
オリーヴァ,930,0,6,ゴースト,4.7
オリーヴァ,930,0,7,くさ,2.4
オリーヴァ,930,0,8,いわ,1.0
オリーヴァ,930,0,9,じめん,0.5
オリーヴァ,930,0,10,ひこう,0.4
イキリンコ,931,0,1,ゴースト,80.0
イキリンコ,931,0,2,ノーマル,20.0
イキリンコ,931,1,1,はがね,75.0
イキリンコ,931,1,2,ひこう,25.0
イキリンコ,931,3,1,ひこう,100.0
ジオヅム,933,0,1,ゴースト,77.8
ジオヅム,933,0,2,かくとう,22.2
キョジオーン,934,0,1,ゴースト,57.2
キョジオーン,934,0,2,どく,17.6
キョジオーン,934,0,3,みず,8.2
キョジオーン,934,0,4,ひこう,7.1
キョジオーン,934,0,5,ノーマル,3.5
キョジオーン,934,0,6,フェアリー,2.0
キョジオーン,934,0,7,くさ,1.5
キョジオーン,934,0,8,でんき,1.0
キョジオーン,934,0,9,かくとう,0.5
キョジオーン,934,0,10,ほのお,0.4
グレンアルマ,936,0,1,くさ,73.4
グレンアルマ,936,0,2,エスパー,13.9
グレンアルマ,936,0,3,あく,4.4
グレンアルマ,936,0,4,ほのお,2.4
グレンアルマ,936,0,5,フェアリー,2.3
グレンアルマ,936,0,6,かくとう,0.9
グレンアルマ,936,0,7,みず,0.7
グレンアルマ,936,0,8,じめん,0.6
グレンアルマ,936,0,9,はがね,0.5
グレンアルマ,936,0,10,むし,0.3
ソウブレイズ,937,0,1,くさ,58.7
ソウブレイズ,937,0,2,はがね,10.6
ソウブレイズ,937,0,3,ほのお,9.5
ソウブレイズ,937,0,4,フェアリー,8.5
ソウブレイズ,937,0,5,あく,3.5
ソウブレイズ,937,0,6,かくとう,1.8
ソウブレイズ,937,0,7,ノーマル,1.6
ソウブレイズ,937,0,8,みず,1.5
ソウブレイズ,937,0,9,こおり,1.2
ソウブレイズ,937,0,10,むし,1.2
ハラバリー,939,0,1,でんき,53.5
ハラバリー,939,0,2,みず,25.5
ハラバリー,939,0,3,ひこう,8.9
ハラバリー,939,0,4,くさ,7.4
ハラバリー,939,0,5,フェアリー,2.1
ハラバリー,939,0,6,じめん,1.6
ハラバリー,939,0,7,こおり,0.7
ハラバリー,939,0,8,むし,0.2
ハラバリー,939,0,9,ゴースト,0.2
タイカイデン,941,0,1,でんき,48.9
タイカイデン,941,0,2,ゴースト,21.2
タイカイデン,941,0,3,みず,8.9
タイカイデン,941,0,4,こおり,7.7
タイカイデン,941,0,5,はがね,5.5
タイカイデン,941,0,6,ひこう,3.7
タイカイデン,941,0,7,ほのお,1.5
タイカイデン,941,0,8,フェアリー,0.9
タイカイデン,941,0,9,いわ,0.9
タイカイデン,941,0,10,ドラゴン,0.6
マフィティフ,943,0,1,フェアリー,73.7
マフィティフ,943,0,2,あく,15.8
マフィティフ,943,0,3,どく,5.3
マフィティフ,943,0,4,でんき,5.3
タギングル,945,0,1,ひこう,60.0
タギングル,945,0,2,あく,19.1
タギングル,945,0,3,どく,8.2
タギングル,945,0,4,みず,3.6
タギングル,945,0,5,ゴースト,2.7
タギングル,945,0,6,ほのお,2.7
タギングル,945,0,7,はがね,0.9
タギングル,945,0,8,ノーマル,0.9
タギングル,945,0,9,フェアリー,0.9
タギングル,945,0,10,じめん,0.9
アノホラグサ,947,0,1,フェアリー,34.7
アノホラグサ,947,0,2,ゴースト,18.7
アノホラグサ,947,0,3,じめん,9.7
アノホラグサ,947,0,4,ほのお,8.4
アノホラグサ,947,0,5,はがね,7.7
アノホラグサ,947,0,6,くさ,4.1
アノホラグサ,947,0,7,かくとう,4.1
アノホラグサ,947,0,8,いわ,2.9
アノホラグサ,947,0,9,みず,2.7
アノホラグサ,947,0,10,あく,2.1
ノノクラゲ,948,0,1,みず,100.0
リククラゲ,949,0,1,みず,54.8
リククラゲ,949,0,2,どく,13.9
リククラゲ,949,0,3,いわ,8.9
リククラゲ,949,0,4,ほのお,7.3
リククラゲ,949,0,5,はがね,5.0
リククラゲ,949,0,6,くさ,3.9
リククラゲ,949,0,7,あく,1.9
リククラゲ,949,0,8,ゴースト,1.5
リククラゲ,949,0,9,こおり,1.2
リククラゲ,949,0,10,じめん,0.8
ガケガニ,950,0,1,いわ,85.7
ガケガニ,950,0,2,みず,14.3
スコヴィラン,952,0,1,ゴースト,39.5
スコヴィラン,952,0,2,ほのお,16.0
スコヴィラン,952,0,3,みず,11.9
スコヴィラン,952,0,4,くさ,10.3
スコヴィラン,952,0,5,いわ,7.8
スコヴィラン,952,0,6,はがね,7.4
スコヴィラン,952,0,7,じめん,2.9
スコヴィラン,952,0,8,こおり,2.1
スコヴィラン,952,0,9,どく,1.2
スコヴィラン,952,0,10,ひこう,0.4
ベラカス,954,0,1,みず,47.9
ベラカス,954,0,2,はがね,19.1
ベラカス,954,0,3,フェアリー,14.0
ベラカス,954,0,4,あく,8.9
ベラカス,954,0,5,じめん,3.4
ベラカス,954,0,6,どく,2.5
ベラカス,954,0,7,くさ,1.3
ベラカス,954,0,8,むし,0.8
ベラカス,954,0,9,エスパー,0.8
ベラカス,954,0,10,いわ,0.8
クエスパトラ,956,0,1,フェアリー,70.6
クエスパトラ,956,0,2,ゴースト,6.0
クエスパトラ,956,0,3,エスパー,6.0
クエスパトラ,956,0,4,ノーマル,5.7
クエスパトラ,956,0,5,はがね,3.0
クエスパトラ,956,0,6,かくとう,2.5
クエスパトラ,956,0,7,あく,1.7
クエスパトラ,956,0,8,ほのお,1.2
クエスパトラ,956,0,9,みず,1.2
クエスパトラ,956,0,10,ドラゴン,1.2
デカヌチャン,959,0,1,みず,31.1
デカヌチャン,959,0,2,フェアリー,24.9
デカヌチャン,959,0,3,はがね,14.9
デカヌチャン,959,0,4,じめん,7.4
デカヌチャン,959,0,5,ひこう,7.4
デカヌチャン,959,0,6,あく,3.8
デカヌチャン,959,0,7,ほのお,2.4
デカヌチャン,959,0,8,ゴースト,2.2
デカヌチャン,959,0,9,いわ,1.6
デカヌチャン,959,0,10,エスパー,1.4
ウミトリオ,961,0,1,みず,88.9
ウミトリオ,961,0,2,じめん,11.1
オトシドリ,962,0,1,いわ,93.5
オトシドリ,962,0,2,あく,3.7
オトシドリ,962,0,3,ひこう,2.8
イルカマン,964,0,1,みず,88.7
イルカマン,964,0,2,くさ,3.3
イルカマン,964,0,3,かくとう,2.0
イルカマン,964,0,4,ひこう,1.4
イルカマン,964,0,5,ゴースト,1.0
イルカマン,964,0,6,でんき,0.6
イルカマン,964,0,7,はがね,0.5
イルカマン,964,0,8,じめん,0.5
イルカマン,964,0,9,ほのお,0.5
イルカマン,964,0,10,フェアリー,0.4
ブロロローム,966,0,1,みず,22.2
ブロロローム,966,0,2,ひこう,18.5
ブロロローム,966,0,3,ノーマル,16.7
ブロロローム,966,0,4,むし,11.1
ブロロローム,966,0,5,はがね,7.4
ブロロローム,966,0,6,こおり,5.6
ブロロローム,966,0,7,あく,5.6
ブロロローム,966,0,8,どく,5.6
ブロロローム,966,0,9,じめん,3.7
ブロロローム,966,0,10,エスパー,1.9
モトトカゲ,967,0,1,ゴースト,60.0
モトトカゲ,967,0,2,はがね,20.0
モトトカゲ,967,0,3,ほのお,13.3
モトトカゲ,967,0,4,みず,6.7
ミミズズ,968,0,1,どく,26.0
ミミズズ,968,0,2,ほのお,25.1
ミミズズ,968,0,3,ゴースト,15.8
ミミズズ,968,0,4,でんき,11.8
ミミズズ,968,0,5,みず,7.8
ミミズズ,968,0,6,フェアリー,5.8
ミミズズ,968,0,7,かくとう,2.4
ミミズズ,968,0,8,はがね,1.6
ミミズズ,968,0,9,ドラゴン,1.3
ミミズズ,968,0,10,あく,0.9
キラフロル,970,0,1,くさ,54.4
キラフロル,970,0,2,みず,19.2
キラフロル,970,0,3,フェアリー,7.7
キラフロル,970,0,4,じめん,6.2
キラフロル,970,0,5,どく,3.7
キラフロル,970,0,6,ひこう,3.6
キラフロル,970,0,7,でんき,3.2
キラフロル,970,0,8,いわ,0.5
キラフロル,970,0,9,むし,0.5
キラフロル,970,0,10,ゴースト,0.3
ハカドッグ,972,0,1,ゴースト,45.8
ハカドッグ,972,0,2,フェアリー,27.4
ハカドッグ,972,0,3,ノーマル,8.1
ハカドッグ,972,0,4,じめん,5.1
ハカドッグ,972,0,5,みず,4.8
ハカドッグ,972,0,6,あく,2.7
ハカドッグ,972,0,7,ひこう,2.4
ハカドッグ,972,0,8,はがね,1.8
ハカドッグ,972,0,9,ほのお,0.9
ハカドッグ,972,0,10,かくとう,0.6
カラミンゴ,973,0,1,はがね,32.3
カラミンゴ,973,0,2,ひこう,27.7
カラミンゴ,973,0,3,かくとう,11.1
カラミンゴ,973,0,4,ゴースト,7.7
カラミンゴ,973,0,5,ノーマル,7.3
カラミンゴ,973,0,6,みず,5.9
カラミンゴ,973,0,7,どく,1.6
カラミンゴ,973,0,8,くさ,1.5
カラミンゴ,973,0,9,ほのお,1.0
カラミンゴ,973,0,10,ドラゴン,1.0
ハルクジラ,975,0,1,じめん,39.6
ハルクジラ,975,0,2,みず,30.0
ハルクジラ,975,0,3,くさ,9.6
ハルクジラ,975,0,4,フェアリー,6.6
ハルクジラ,975,0,5,どく,5.6
ハルクジラ,975,0,6,ほのお,3.2
ハルクジラ,975,0,7,でんき,1.8
ハルクジラ,975,0,8,こおり,1.5
ハルクジラ,975,0,9,ひこう,1.0
ハルクジラ,975,0,10,ゴースト,0.5
ミガルーサ,976,0,1,あく,57.9
ミガルーサ,976,0,2,ほのお,42.1
ヘイラッシャ,977,0,1,くさ,45.3
ヘイラッシャ,977,0,2,みず,14.4
ヘイラッシャ,977,0,3,ひこう,9.7
ヘイラッシャ,977,0,4,はがね,8.1
ヘイラッシャ,977,0,5,ドラゴン,7.5
ヘイラッシャ,977,0,6,フェアリー,5.8
ヘイラッシャ,977,0,7,じめん,2.5
ヘイラッシャ,977,0,8,ほのお,2.1
ヘイラッシャ,977,0,9,ゴースト,1.8
ヘイラッシャ,977,0,10,どく,0.7
シャリタツ,978,0,1,みず,34.8
シャリタツ,978,0,2,はがね,34.3
シャリタツ,978,0,3,ドラゴン,10.7
シャリタツ,978,0,4,フェアリー,8.2
シャリタツ,978,0,5,ゴースト,3.6
シャリタツ,978,0,6,くさ,1.6
シャリタツ,978,0,7,こおり,1.4
シャリタツ,978,0,8,ほのお,1.2
シャリタツ,978,0,9,じめん,1.2
シャリタツ,978,0,10,でんき,1.1
シャリタツ,978,1,1,ゴースト,39.5
シャリタツ,978,1,2,はがね,19.2
シャリタツ,978,1,3,ドラゴン,12.3
シャリタツ,978,1,4,みず,10.9
シャリタツ,978,1,5,どく,5.1
シャリタツ,978,1,6,ほのお,4.7
シャリタツ,978,1,7,フェアリー,4.7
シャリタツ,978,1,8,くさ,2.5
シャリタツ,978,1,9,いわ,0.4
シャリタツ,978,1,10,じめん,0.4
シャリタツ,978,2,1,はがね,57.7
シャリタツ,978,2,2,みず,15.1
シャリタツ,978,2,3,ゴースト,7.7
シャリタツ,978,2,4,ドラゴン,7.7
シャリタツ,978,2,5,フェアリー,3.5
シャリタツ,978,2,6,じめん,3.2
シャリタツ,978,2,7,あく,1.5
シャリタツ,978,2,8,でんき,1.5
シャリタツ,978,2,9,ひこう,0.7
シャリタツ,978,2,10,ほのお,0.7
コノヨザル,979,0,1,みず,40.0
コノヨザル,979,0,2,ほのお,31.7
コノヨザル,979,0,3,はがね,7.2
コノヨザル,979,0,4,どく,5.3
コノヨザル,979,0,5,ゴースト,3.8
コノヨザル,979,0,6,くさ,3.1
コノヨザル,979,0,7,ノーマル,2.2
コノヨザル,979,0,8,かくとう,1.7
コノヨザル,979,0,9,フェアリー,1.7
コノヨザル,979,0,10,でんき,0.8
ドオー,980,0,1,みず,52.6
ドオー,980,0,2,どく,12.7
ドオー,980,0,3,じめん,9.6
ドオー,980,0,4,ひこう,8.2
ドオー,980,0,5,ゴースト,4.8
ドオー,980,0,6,むし,3.1
ドオー,980,0,7,はがね,2.1
ドオー,980,0,8,くさ,1.7
ドオー,980,0,9,フェアリー,1.7
ドオー,980,0,10,あく,1.4
リキキリン,981,0,1,フェアリー,68.0
リキキリン,981,0,2,ノーマル,10.3
リキキリン,981,0,3,みず,6.0
リキキリン,981,0,4,かくとう,5.9
リキキリン,981,0,5,くさ,2.7
リキキリン,981,0,6,はがね,1.4
リキキリン,981,0,7,エスパー,1.4
リキキリン,981,0,8,どく,1.3
リキキリン,981,0,9,ほのお,0.9
リキキリン,981,0,10,ゴースト,0.7
ノココッチ,982,0,1,エスパー,53.6
ノココッチ,982,0,2,ゴースト,37.4
ノココッチ,982,0,3,ノーマル,2.8
ノココッチ,982,0,4,どく,2.8
ノココッチ,982,0,5,みず,1.4
ノココッチ,982,0,6,はがね,0.8
ノココッチ,982,0,7,いわ,0.4
ノココッチ,982,0,8,フェアリー,0.4
ノココッチ,982,0,9,くさ,0.2
ドドゲザン,983,0,1,ひこう,36.5
ドドゲザン,983,0,2,あく,21.3
ドドゲザン,983,0,3,フェアリー,14.6
ドドゲザン,983,0,4,ほのお,10.1
ドドゲザン,983,0,5,みず,6.2
ドドゲザン,983,0,6,ゴースト,4.3
ドドゲザン,983,0,7,ドラゴン,2.7
ドドゲザン,983,0,8,どく,1.4
ドドゲザン,983,0,9,くさ,0.7
ドドゲザン,983,0,10,はがね,0.6
イダイナキバ,984,0,1,はがね,34.1
イダイナキバ,984,0,2,じめん,30.1
イダイナキバ,984,0,3,ほのお,10.2
イダイナキバ,984,0,4,いわ,4.8
イダイナキバ,984,0,5,かくとう,4.8
イダイナキバ,984,0,6,フェアリー,4.2
イダイナキバ,984,0,7,こおり,3.2
イダイナキバ,984,0,8,くさ,2.4
イダイナキバ,984,0,9,ゴースト,1.7
イダイナキバ,984,0,10,みず,1.6
サケブシッポ,985,0,1,フェアリー,21.9
サケブシッポ,985,0,2,みず,17.4
サケブシッポ,985,0,3,あく,15.0
サケブシッポ,985,0,4,はがね,14.4
サケブシッポ,985,0,5,ノーマル,14.2
サケブシッポ,985,0,6,くさ,5.2
サケブシッポ,985,0,7,どく,4.2
サケブシッポ,985,0,8,エスパー,1.9
サケブシッポ,985,0,9,ほのお,1.8
サケブシッポ,985,0,10,ゴースト,1.1
アラブルタケ,986,0,1,ゴースト,53.7
アラブルタケ,986,0,2,ほのお,18.6
アラブルタケ,986,0,3,みず,9.7
アラブルタケ,986,0,4,どく,9.1
アラブルタケ,986,0,5,あく,4.6
アラブルタケ,986,0,6,くさ,1.5
アラブルタケ,986,0,7,フェアリー,1.1
アラブルタケ,986,0,8,じめん,0.7
アラブルタケ,986,0,9,はがね,0.4
アラブルタケ,986,0,10,ひこう,0.3
ハバタクカミ,987,0,1,フェアリー,77.4
ハバタクカミ,987,0,2,みず,15.0
ハバタクカミ,987,0,3,ゴースト,2.4
ハバタクカミ,987,0,4,はがね,1.8
ハバタクカミ,987,0,5,ほのお,1.2
ハバタクカミ,987,0,6,くさ,0.9
ハバタクカミ,987,0,7,じめん,0.5
ハバタクカミ,987,0,8,ノーマル,0.3
ハバタクカミ,987,0,9,でんき,0.2
ハバタクカミ,987,0,10,ひこう,0.1
チヲハウハネ,988,0,1,ほのお,30.7
チヲハウハネ,988,0,2,じめん,15.1
チヲハウハネ,988,0,3,ひこう,13.8
チヲハウハネ,988,0,4,みず,12.7
チヲハウハネ,988,0,5,むし,8.1
チヲハウハネ,988,0,6,はがね,6.6
チヲハウハネ,988,0,7,フェアリー,5.5
チヲハウハネ,988,0,8,でんき,3.9
チヲハウハネ,988,0,9,いわ,1.7
チヲハウハネ,988,0,10,ゴースト,1.5
スナノケガワ,989,0,1,こおり,21.9
スナノケガワ,989,0,2,くさ,17.3
スナノケガワ,989,0,3,でんき,14.8
スナノケガワ,989,0,4,ひこう,10.9
スナノケガワ,989,0,5,ゴースト,5.6
スナノケガワ,989,0,6,はがね,5.6
スナノケガワ,989,0,7,じめん,5.5
スナノケガワ,989,0,8,ノーマル,4.0
スナノケガワ,989,0,9,フェアリー,3.7
スナノケガワ,989,0,10,みず,3.7
テツノワダチ,990,0,1,じめん,47.0
テツノワダチ,990,0,2,みず,25.8
テツノワダチ,990,0,3,はがね,12.1
テツノワダチ,990,0,4,ひこう,5.9
テツノワダチ,990,0,5,ドラゴン,2.9
テツノワダチ,990,0,6,くさ,2.0
テツノワダチ,990,0,7,フェアリー,1.5
テツノワダチ,990,0,8,ゴースト,1.4
テツノワダチ,990,0,9,かくとう,1.0
テツノワダチ,990,0,10,ほのお,0.3
テツノツツミ,991,0,1,こおり,39.1
テツノツツミ,991,0,2,ゴースト,36.7
テツノツツミ,991,0,3,みず,12.7
テツノツツミ,991,0,4,フェアリー,3.0
テツノツツミ,991,0,5,じめん,2.8
テツノツツミ,991,0,6,でんき,1.1
テツノツツミ,991,0,7,ほのお,0.9
テツノツツミ,991,0,8,くさ,0.9
テツノツツミ,991,0,9,ひこう,0.8
テツノツツミ,991,0,10,はがね,0.6
テツノカイナ,992,0,1,くさ,49.9
テツノカイナ,992,0,2,みず,13.6
テツノカイナ,992,0,3,ほのお,9.8
テツノカイナ,992,0,4,でんき,6.2
テツノカイナ,992,0,5,ひこう,5.9
テツノカイナ,992,0,6,じめん,3.8
テツノカイナ,992,0,7,かくとう,3.1
テツノカイナ,992,0,8,はがね,2.9
テツノカイナ,992,0,9,フェアリー,2.3
テツノカイナ,992,0,10,ゴースト,1.2
テツノコウベ,993,0,1,ほのお,31.2
テツノコウベ,993,0,2,はがね,25.8
テツノコウベ,993,0,3,じめん,19.4
テツノコウベ,993,0,4,どく,9.3
テツノコウベ,993,0,5,ひこう,8.1
テツノコウベ,993,0,6,あく,3.1
テツノコウベ,993,0,7,でんき,2.0
テツノコウベ,993,0,8,ゴースト,0.8
テツノコウベ,993,0,9,くさ,0.3
テツノドクガ,994,0,1,くさ,51.5
テツノドクガ,994,0,2,みず,12.6
テツノドクガ,994,0,3,ひこう,11.6
テツノドクガ,994,0,4,ほのお,8.8
テツノドクガ,994,0,5,フェアリー,7.0
テツノドクガ,994,0,6,どく,3.9
テツノドクガ,994,0,7,あく,1.5
テツノドクガ,994,0,8,ゴースト,1.1
テツノドクガ,994,0,9,むし,1.0
テツノドクガ,994,0,10,じめん,0.7
テツノイバラ,995,0,1,むし,47.8
テツノイバラ,995,0,2,ひこう,16.0
テツノイバラ,995,0,3,いわ,10.9
テツノイバラ,995,0,4,でんき,7.9
テツノイバラ,995,0,5,フェアリー,6.4
テツノイバラ,995,0,6,くさ,5.1
テツノイバラ,995,0,7,みず,2.2
テツノイバラ,995,0,8,かくとう,1.6
テツノイバラ,995,0,9,じめん,0.8
テツノイバラ,995,0,10,ゴースト,0.6
セグレイブ,998,0,1,じめん,34.3
セグレイブ,998,0,2,どく,19.7
セグレイブ,998,0,3,みず,12.3
セグレイブ,998,0,4,フェアリー,12.2
セグレイブ,998,0,5,ほのお,5.2
セグレイブ,998,0,6,ドラゴン,3.3
セグレイブ,998,0,7,でんき,3.2
セグレイブ,998,0,8,こおり,3.0
セグレイブ,998,0,9,はがね,2.4
セグレイブ,998,0,10,ゴースト,2.1
サーフゴー,1000,0,1,はがね,49.1
サーフゴー,1000,0,2,みず,37.0
サーフゴー,1000,0,3,ひこう,5.9
サーフゴー,1000,0,4,フェアリー,2.9
サーフゴー,1000,0,5,ゴースト,1.7
サーフゴー,1000,0,6,ノーマル,1.2
サーフゴー,1000,0,7,ほのお,0.7
サーフゴー,1000,0,8,じめん,0.5
サーフゴー,1000,0,9,ドラゴン,0.3
サーフゴー,1000,0,10,かくとう,0.2
チオンジェン,1001,0,1,どく,37.3
チオンジェン,1001,0,2,みず,29.5
チオンジェン,1001,0,3,ゴースト,13.3
チオンジェン,1001,0,4,フェアリー,7.8
チオンジェン,1001,0,5,ほのお,4.5
チオンジェン,1001,0,6,あく,2.7
チオンジェン,1001,0,7,くさ,2.6
チオンジェン,1001,0,8,でんき,0.8
チオンジェン,1001,0,9,いわ,0.6
チオンジェン,1001,0,10,ひこう,0.6
パオジアン,1002,0,1,ゴースト,72.3
パオジアン,1002,0,2,こおり,9.3
パオジアン,1002,0,3,あく,9.1
パオジアン,1002,0,4,ひこう,2.6
パオジアン,1002,0,5,どく,1.3
パオジアン,1002,0,6,ほのお,1.0
パオジアン,1002,0,7,でんき,1.0
パオジアン,1002,0,8,フェアリー,1.0
パオジアン,1002,0,9,くさ,0.7
パオジアン,1002,0,10,みず,0.7
ディンルー,1003,0,1,どく,35.3
ディンルー,1003,0,2,みず,24.7
ディンルー,1003,0,3,フェアリー,18.1
ディンルー,1003,0,4,じめん,7.1
ディンルー,1003,0,5,ほのお,5.5
ディンルー,1003,0,6,くさ,4.2
ディンルー,1003,0,7,はがね,1.2
ディンルー,1003,0,8,ひこう,1.1
ディンルー,1003,0,9,あく,1.0
ディンルー,1003,0,10,でんき,0.7
イーユイ,1004,0,1,ゴースト,33.5
イーユイ,1004,0,2,ほのお,32.6
イーユイ,1004,0,3,くさ,19.4
イーユイ,1004,0,4,みず,9.9
イーユイ,1004,0,5,あく,2.1
イーユイ,1004,0,6,ひこう,0.8
イーユイ,1004,0,7,フェアリー,0.8
イーユイ,1004,0,8,じめん,0.2
イーユイ,1004,0,9,どく,0.2
イーユイ,1004,0,10,かくとう,0.1
トドロクツキ,1005,0,1,ひこう,62.7
トドロクツキ,1005,0,2,はがね,8.5
トドロクツキ,1005,0,3,ほのお,6.2
トドロクツキ,1005,0,4,でんき,4.2
トドロクツキ,1005,0,5,どく,4.1
トドロクツキ,1005,0,6,じめん,4.0
トドロクツキ,1005,0,7,いわ,3.3
トドロクツキ,1005,0,8,ドラゴン,2.3
トドロクツキ,1005,0,9,あく,1.9
トドロクツキ,1005,0,10,フェアリー,1.6
テツノブジン,1006,0,1,フェアリー,49.8
テツノブジン,1006,0,2,はがね,19.1
テツノブジン,1006,0,3,ゴースト,10.9
テツノブジン,1006,0,4,でんき,6.4
テツノブジン,1006,0,5,かくとう,5.3
テツノブジン,1006,0,6,ほのお,3.6
テツノブジン,1006,0,7,くさ,2.1
テツノブジン,1006,0,8,どく,1.0
テツノブジン,1006,0,9,エスパー,0.7
テツノブジン,1006,0,10,じめん,0.4
