id,no,name,eng,type1,type2,ability1,ability2,ability3,h,a,b,c,d,s,icon
738.1,738,クワガノン,Vikavolt,むし,でんき,ふゆう,なし,なし,77,70,90,145,75,43,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/738.png
739.1,739,マケンカニ,Crabrawler,かくとう,なし,かいりきバサミ,てつのこぶし,いかりのつぼ,47,82,57,42,47,63,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/739.png
740.1,740,ケケンカニ,Crabominable,かくとう,こおり,かいりきバサミ,てつのこぶし,いかりのつぼ,97,132,77,62,67,43,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/740.png
741.1,741,オドリドリ(めらめら),Oricorio Baile Style,ほのお,ひこう,おどりこ,なし,なし,75,70,70,98,70,93,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/741.png
741.2,741,オドリドリ(ぱちぱち),Oricorio Pom-Pom Style,でんき,ひこう,おどりこ,なし,なし,75,70,70,98,70,93,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/741-e.png
741.3,741,オドリドリ(ふらふら),Oricorio Pa'u Style,エスパー,ひこう,おどりこ,なし,なし,75,70,70,98,70,93,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/741-p.png
741.4,741,オドリドリ(まいまい),Oricorio Sensu Style,ゴースト,ひこう,おどりこ,なし,なし,75,70,70,98,70,93,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/741-g.png
742.1,742,アブリー,Cutiefly,むし,フェアリー,みつあつめ,りんぷん,スイートベール,40,45,40,55,40,84,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/742.png
743.1,743,アブリボン,Ribombee,むし,フェアリー,みつあつめ,りんぷん,スイートベール,60,55,60,95,70,124,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/743.png
744.1,744,イワンコ,Rockruff,いわ,なし,するどいめ,やるき,ふくつのこころ,45,65,40,30,40,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/744.png
745.1,745,ルガルガン(まひる),Lycanroc Regular Form,いわ,なし,するどいめ,すなかき,ふくつのこころ,75,115,65,55,65,112,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/745.png
745.2,745,ルガルガン(まよなか),Lycanroc Midnight Form,いわ,なし,するどいめ,やるき,ノーガード,85,115,75,55,75,82,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/745-m.png
745.3,745,ルガルガン(たそがれ),Lycanroc Dusk Form,いわ,なし,かたいツメ,なし,なし,75,117,65,55,65,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/745-t.png
746.1,746,ヨワシ(単独),Wishiwashi Solo Form,みず,なし,ぎょぐん,なし,なし,45,20,20,25,25,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/746.png
746.2,746,ヨワシ(群れ),Wishiwashi School Form,みず,なし,ぎょぐん,なし,なし,45,140,130,140,135,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/746-m-1.png
747.1,747,ヒドイデ,Mareanie,どく,みず,ひとでなし,じゅうなん,さいせいりょく,50,53,62,43,52,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/747.png
748.1,748,ドヒドイデ,Toxapex,どく,みず,ひとでなし,じゅうなん,さいせいりょく,50,63,152,53,142,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/748.png
749.1,749,ドロバンコ,Mudbray,じめん,なし,マイペース,じきゅうりょく,せいしんりょく,70,100,70,45,55,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/749.png
750.1,750,バンバドロ,Mudsdale,じめん,なし,マイペース,じきゅうりょく,せいしんりょく,100,125,100,55,85,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/750.png
751.1,751,シズクモ,Dewpider,みず,むし,すいほう,ちょすい,なし,38,40,52,40,72,27,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/751.png
752.1,752,オニシズクモ,Araquanid,みず,むし,すいほう,ちょすい,なし,68,70,92,50,132,42,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/752.png
753.1,753,カリキリ,Fomantis,くさ,なし,リーフガード,あまのじゃく,なし,40,55,35,50,35,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/753.png
754.1,754,ラランテス,Lurantis,くさ,なし,リーフガード,あまのじゃく,なし,70,105,90,80,90,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/754.png
755.1,755,ネマシュ,Morelull,くさ,フェアリー,はっこう,ほうし,あめうけざら,40,35,55,65,75,15,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/755.png
756.1,756,マシェード,Shiinotic,くさ,フェアリー,はっこう,ほうし,あめうけざら,60,45,80,90,100,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/756.png
757.1,757,ヤトウモリ,Salandit,どく,ほのお,ふしょく,どんかん,なし,48,44,40,71,40,77,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/757.png
758.1,758,エンニュート,Salazzle,どく,ほのお,ふしょく,どんかん,なし,68,64,60,111,60,117,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/758.png
759.1,759,ヌイコグマ,Stufful,ノーマル,かくとう,もふもふ,ぶきよう,メロメロボディ,70,75,50,45,50,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/759.png
760.1,760,キテルグマ,Bewear,ノーマル,かくとう,もふもふ,ぶきよう,きんちょうかん,120,125,80,55,60,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/760.png
761.1,761,アマカジ,Bounsweet,くさ,なし,リーフガード,どんかん,スイートベール,42,30,38,30,38,32,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/761.png
762.1,762,アママイコ,Steenee,くさ,なし,リーフガード,どんかん,スイートベール,52,40,48,40,48,62,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/762.png
763.1,763,アマージョ,Tsareena,くさ,なし,リーフガード,じょおうのいげん,スイートベール,72,120,98,50,98,72,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/763.png
764.1,764,キュワワー,Comfey,フェアリー,なし,フラワーベール,ヒーリングシフト,しぜんかいふく,51,52,90,82,110,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/764.png
765.1,765,ヤレユータン,Oranguru,ノーマル,エスパー,せいしんりょく,テレパシー,きょうせい,90,60,80,90,110,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/765.png
766.1,766,ナゲツケサル,Passimian,かくとう,なし,レシーバー,まけんき,なし,100,120,90,40,60,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/766.png
767.1,767,コソクムシ,Wimpod,むし,みず,にげごし,なし,なし,25,35,40,20,30,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/767.png
768.1,768,グソクムシャ,Golisopod,むし,みず,ききかいひ,なし,なし,75,125,140,60,90,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/768.png
769.1,769,スナバァ,Sandygast,ゴースト,じめん,みずがため,すながくれ,なし,55,55,80,70,45,15,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/769.png
770.1,770,シロデスナ,Palossand,ゴースト,じめん,みずがため,すながくれ,なし,85,75,110,100,75,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/770.png
771.1,771,ナマコブシ,Pyukumuku,みず,なし,とびだすなかみ,てんねん,なし,55,60,130,30,130,5,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/771.png
772.1,772,タイプ：ヌル,Type: Null,ノーマル,なし,カブトアーマー,なし,なし,95,95,95,95,95,59,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/772.png
773.1,773,シルヴァディ,Silvally,ノーマル,なし,ARシステム,なし,なし,95,95,95,95,95,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/773.png
774.1,774,メテノ(流星),Minior Meteor Form,いわ,ひこう,リミットシールド,なし,なし,60,60,100,60,100,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/774.png
774.2,774,メテノ(コア),Minior Core,いわ,ひこう,リミットシールド,なし,なし,60,60,100,60,100,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/774-k.png
775.1,775,ネッコアラ,Komala,ノーマル,なし,ぜったいねむり,なし,なし,65,115,65,75,95,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/775.png
776.1,776,バクガメス,Turtonator,ほのお,ドラゴン,シェルアーマー,なし,なし,60,78,135,91,85,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/776.png
777.1,777,トゲデマル,Togedemaru,でんき,はがね,てつのトゲ,ひらいしん,がんじょう,65,98,63,40,73,96,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/777.png
778.1,778,ミミッキュ,Mimikyu,ゴースト,フェアリー,ばけのかわ,なし,なし,55,90,80,50,105,96,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/778.png
779.1,779,ハギギシリ,Bruxish,みず,エスパー,ビビッドボディ,がんじょうあご,ミラクルスキン,68,105,70,70,70,92,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/779.png
780.1,780,ジジーロン,Drampa,ノーマル,ドラゴン,ぎゃくじょう,そうしょく,ノーてんき,78,60,85,135,91,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/780.png
781.1,781,ダダリン,Dhelmise,ゴースト,くさ,はがねつかい,なし,なし,70,131,100,86,90,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/781.png
782.1,782,ジャラコ,Jangmo-o,ドラゴン,なし,ぼうだん,ぼうおん,ぼうじん,45,55,65,45,45,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/782.png
783.1,783,ジャランゴ,Hakamo-o,ドラゴン,かくとう,ぼうだん,ぼうおん,ぼうじん,55,75,90,65,70,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/783.png
784.1,784,ジャラランガ,Kommo-o,ドラゴン,かくとう,ぼうだん,ぼうおん,ぼうじん,75,110,125,100,105,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/784.png
785.1,785,カプ・コケコ,Tapu Koko,でんき,フェアリー,エレキメイカー,テレパシー,なし,70,115,85,95,75,130,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/785.png
786.1,786,カプ・テテフ,Tapu Lele,エスパー,フェアリー,サイコメイカー,テレパシー,なし,70,85,75,130,115,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/786.png
787.1,787,カプ・ブルル,Tapu Bulu,くさ,フェアリー,グラスメイカー,テレパシー,なし,70,130,115,85,95,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/787.png
788.1,788,カプ・レヒレ,Tapu Fini,みず,フェアリー,ミストメイカー,テレパシー,なし,70,75,115,95,130,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/788.png
789.1,789,コスモッグ,Cosmog,エスパー,なし,てんねん,なし,なし,43,29,31,29,31,37,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/789.png
790.1,790,コスモウム,Cosmoem,エスパー,なし,がんじょう,なし,なし,43,29,131,29,131,37,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/790.png
791.1,791,ソルガレオ,Solgaleo,エスパー,はがね,メタルプロテクト,なし,なし,137,137,107,113,89,97,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/791.png
792.1,792,ルナアーラ,Lunala,エスパー,ゴースト,ファントムガード,なし,なし,137,113,89,137,107,97,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/792.png
793.1,793,ウツロイド,Nihilego,いわ,どく,ビーストブースト,なし,なし,109,53,47,127,131,103,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/793.png
794.1,794,マッシブーン,Buzzwole,むし,かくとう,ビーストブースト,なし,なし,107,139,139,53,53,79,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/794.png
795.1,795,フェローチェ,Pheromosa,むし,かくとう,ビーストブースト,なし,なし,71,137,37,137,37,151,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/795.png
796.1,796,デンジュモク,Xurkitree,でんき,なし,ビーストブースト,なし,なし,83,89,71,173,71,83,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/796.png
797.1,797,テッカグヤ,Celesteela,はがね,ひこう,ビーストブースト,なし,なし,97,101,103,107,101,61,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/797.png
798.1,798,カミツルギ,Kartana,くさ,はがね,ビーストブースト,なし,なし,59,181,131,59,31,109,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/798.png
799.1,799,アクジキング,Guzzlord,あく,ドラゴン,ビーストブースト,なし,なし,223,101,53,97,53,43,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/799.png
800.1,800,ネクロズマ,Necrozma,エスパー,なし,プリズムアーマー,なし,なし,97,107,101,127,89,79,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/800.png
800.2,800,ネクロズマ(日食),Necrozma Dusk Mane,エスパー,はがね,プリズムアーマー,なし,なし,97,157,127,113,109,77,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/800-dm.png
800.3,800,ネクロズマ(月食),Necrozma Dawn Wings,エスパー,ゴースト,プリズムアーマー,なし,なし,97,113,109,157,127,77,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/800-dw.png
800.4,800,ウルトラネクロズマ,Ultra Necrozma,エスパー,ドラゴン,ブレインフォース,なし,なし,97,167,97,167,97,129,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/800-u.png
801.1,801,マギアナ,Magearna,はがね,フェアリー,ソウルハート,なし,なし,80,95,115,130,115,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/801.png
802.1,802,マーシャドー,Marshadow,かくとう,ゴースト,テクニシャン,なし,なし,90,125,80,90,90,125,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/802.png
803.1,803,ベベノム,Poipole,どく,なし,ビーストブースト,なし,なし,67,73,67,73,67,73,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/803.png
804.1,804,アーゴヨン,Naganadel,どく,ドラゴン,ビーストブースト,なし,なし,73,73,73,127,73,121,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/804.png
805.1,805,ツンデツンデ,Stakataka,いわ,はがね,ビーストブースト,なし,なし,61,131,211,53,101,13,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/805.png
806.1,806,ズガドーン,Blacephalon,ほのお,ゴースト,ビーストブースト,なし,なし,53,127,53,151,79,107,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/806.png
807.1,807,ゼラオラ,Zeraora,でんき,なし,ちくでん,なし,なし,88,112,75,102,80,143,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/807.png
808.1,808,メルタン,Meltan,はがね,なし,じりょく,なし,なし,46,65,65,55,35,34,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/808.png
809.1,809,メルメタル,Melmetal,はがね,なし,てつのこぶし,なし,なし,135,143,143,80,65,34,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/809.png
810.1,810,サルノリ,Grookey,くさ,なし,しんりょく,グラスメイカー,なし,50,65,50,40,40,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/810.png
811.1,811,バチンキー,Thwackey,くさ,なし,しんりょく,グラスメイカー,なし,70,85,70,55,60,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/811.png
812.1,812,ゴリランダー,Rillaboom,くさ,なし,しんりょく,グラスメイカー,なし,100,125,90,60,70,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/812.png
813.1,813,ヒバニー,Scorbunny,ほのお,なし,もうか,リベロ,なし,50,71,40,40,40,69,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/813.png
814.1,814,ラビフット,Raboot,ほのお,なし,もうか,リベロ,なし,65,86,60,55,60,94,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/814.png
815.1,815,エースバーン,Cinderace,ほのお,なし,もうか,リベロ,なし,80,116,75,65,75,119,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/815.png
816.1,816,メッソン,Sobble,みず,なし,げきりゅう,スナイパー,なし,50,40,40,70,40,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/816.png
817.1,817,ジメレオン,Drizzile,みず,なし,げきりゅう,スナイパー,なし,65,60,55,95,55,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/817.png
818.1,818,インテレオン,Inteleon,みず,なし,げきりゅう,スナイパー,なし,70,85,65,125,65,120,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/818.png
819.1,819,ホシガリス,Skwovet,ノーマル,なし,ほおぶくろ,くいしんぼう,なし,70,55,55,35,35,25,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/819.png
820.1,820,ヨクバリス,Greedent,ノーマル,なし,ほおぶくろ,くいしんぼう,なし,120,95,95,55,75,20,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/820.png
821.1,821,ココガラ,Rookidee,ひこう,なし,するどいめ,きんちょうかん,はとむね,38,47,35,33,35,57,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/821.png
822.1,822,アオガラス,Corvisquire,ひこう,なし,するどいめ,きんちょうかん,はとむね,68,67,55,43,55,77,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/822.png
823.1,823,アーマーガア,Corviknight,ひこう,はがね,プレッシャー,きんちょうかん,ミラーアーマー,98,87,105,53,85,67,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/823.png
824.1,824,サッチムシ,Blipbug,むし,なし,むしのしらせ,ふくがん,テレパシー,25,20,20,25,45,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/824.png
825.1,825,レドームシ,Dottler,むし,エスパー,むしのしらせ,ふくがん,テレパシー,50,35,80,50,90,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/825.png
826.1,826,イオルブ,Orbeetle,むし,エスパー,むしのしらせ,おみとおし,テレパシー,60,45,110,80,120,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/826.png
827.1,827,クスネ,Nickit,あく,なし,にげあし,かるわざ,はりこみ,40,28,28,47,52,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/827.png
828.1,828,フォクスライ,Thievul,あく,なし,にげあし,かるわざ,はりこみ,70,58,58,87,92,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/828.png
829.1,829,ヒメンカ,Gossifleur,くさ,なし,わたげ,さいせいりょく,ほうし,40,40,60,40,60,10,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/829.png
830.1,830,ワタシラガ,Eldegoss,くさ,なし,わたげ,さいせいりょく,ほうし,60,50,90,80,120,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/830.png
831.1,831,ウールー,Wooloo,ノーマル,なし,もふもふ,にげあし,ぼうだん,42,40,55,40,45,48,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/831.png
832.1,832,バイウールー,Dubwool,ノーマル,なし,もふもふ,ふくつのこころ,ぼうだん,72,80,100,60,90,88,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/832.png
833.1,833,カムカメ,Chewtle,みず,なし,がんじょうあご,シェルアーマー,すいすい,50,64,50,38,38,44,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/833.png
834.1,834,カジリガメ,Drednaw,みず,いわ,がんじょうあご,シェルアーマー,すいすい,90,115,90,48,68,74,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/834.png
835.1,835,ワンパチ,Yamper,でんき,なし,たまひろい,びびり,なし,59,45,50,40,50,26,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/835.png
836.1,836,パルスワン,Boltund,でんき,なし,がんじょうあご,かちき,なし,69,90,60,90,60,121,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/836.png
837.1,837,タンドン,Rolycoly,いわ,なし,じょうききかん,たいねつ,もらいび,30,40,50,40,50,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/837.png
838.1,838,トロッゴン,Carkol,いわ,ほのお,じょうききかん,ほのおのからだ,もらいび,80,60,90,60,70,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/838.png
839.1,839,セキタンザン,Coalossal,いわ,ほのお,じょうききかん,ほのおのからだ,もらいび,110,80,120,80,90,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/839.png
840.1,840,カジッチュ,Applin,くさ,ドラゴン,じゅくせい,くいしんぼう,ぼうだん,40,40,80,40,40,20,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/840.png
841.1,841,アップリュー,Flapple,くさ,ドラゴン,じゅくせい,くいしんぼう,はりきり,70,110,80,95,60,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/841.png
842.1,842,タルップル,Appletun,くさ,ドラゴン,じゅくせい,くいしんぼう,あついしぼう,110,85,80,100,80,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/842.png
843.1,843,スナヘビ,Silicobra,じめん,なし,すなはき,だっぴ,すながくれ,52,57,75,35,50,46,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/843.png
844.1,844,サダイジャ,Sandaconda,じめん,なし,すなはき,だっぴ,すながくれ,72,107,125,65,70,71,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/844.png
845.1,845,ウッウ,Cramorant,ひこう,みず,うのミサイル,なし,なし,70,85,55,85,95,85,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/845.png
846.1,846,サシカマス,Arrokuda,みず,なし,すいすい,スクリューおびれ,なし,41,63,40,40,30,66,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/846.png
847.1,847,カマスジョー,Barraskewda,みず,なし,すいすい,スクリューおびれ,なし,61,123,60,60,50,136,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/847.png
848.1,848,エレズン,Toxel,でんき,どく,びびり,せいでんき,ぶきよう,40,38,35,54,35,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/848.png
849.1,849,ストリンダー(ハイ),Toxtricity Amped Form,でんき,どく,パンクロック,プラス,テクニシャン,75,98,70,114,70,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/849.png
849.2,849,ストリンダー(ロー),Toxtricity Low Key Form,でんき,どく,パンクロック,マイナス,テクニシャン,75,98,70,114,70,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/849r.png
850.1,850,ヤクデ,Sizzlipede,ほのお,むし,もらいび,しろいけむり,ほのおのからだ,50,65,45,50,50,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/850.png
851.1,851,マルヤクデ,Centiskorch,ほのお,むし,もらいび,しろいけむり,ほのおのからだ,100,115,65,90,90,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/851.png
852.1,852,タタッコ,Clobbopus,かくとう,なし,じゅうなん,テクニシャン,なし,50,68,60,50,50,32,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/852.png
853.1,853,オトスパス,Grapploct,かくとう,なし,じゅうなん,テクニシャン,なし,80,118,90,70,80,42,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/853.png
854.1,854,ヤバチャ,Sinistea,ゴースト,なし,くだけるよろい,のろわれボディ,なし,40,45,45,74,54,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/854.png
855.1,855,ポットデス,Polteageist,ゴースト,なし,くだけるよろい,のろわれボディ,なし,60,65,65,134,114,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/855.png
856.1,856,ミブリム,Hatenna,エスパー,なし,いやしのこころ,きけんよち,マジックミラー,42,30,45,56,53,39,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/856.png
857.1,857,テブリム,Hattrem,エスパー,なし,いやしのこころ,きけんよち,マジックミラー,57,40,65,86,73,49,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/857.png
858.1,858,ブリムオン,Hatterene,エスパー,フェアリー,いやしのこころ,きけんよち,マジックミラー,57,90,95,136,103,29,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/858.png
859.1,859,ベロバー,Impidimp,あく,フェアリー,いたずらごころ,おみとおし,わるいてぐせ,45,45,30,55,40,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/859.png
860.1,860,ギモー,Morgrem,あく,フェアリー,いたずらごころ,おみとおし,わるいてぐせ,65,60,45,75,55,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/860.png
861.1,861,オーロンゲ,Grimmsnarl,あく,フェアリー,いたずらごころ,おみとおし,わるいてぐせ,95,120,65,95,75,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/861.png
862.1,862,タチフサグマ,Obstagoon,あく,ノーマル,すてみ,こんじょう,まけんき,93,90,101,60,81,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/862.png
863.1,863,ニャイキング,Perrserker,はがね,なし,カブトアーマー,かたいツメ,はがねのせいしん,70,110,100,50,60,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/863.png
864.1,864,サニゴーン,Cursola,ゴースト,なし,くだけるよろい,ほろびのボディ,なし,60,95,50,145,130,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/864.png
865.1,865,ネギガナイト,Sirfetch'd,かくとう,なし,ふくつのこころ,きもったま,なし,62,135,95,68,82,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/865.png
866.1,866,バリコオル,Mr. Rime,こおり,エスパー,ちどりあし,バリアフリー,アイスボディ,80,85,75,110,100,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/866.png
867.1,867,デスバーン,Runerigus,じめん,ゴースト,さまようたましい,なし,なし,58,95,145,50,105,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/867.png
868.1,868,マホミル,Milcery,フェアリー,なし,スイートベール,アロマベール,なし,45,40,40,50,61,34,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/868.png
869.1,869,マホイップ,Alcremie,フェアリー,なし,スイートベール,アロマベール,なし,65,60,75,110,121,64,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/869.png
870.1,870,タイレーツ,Falinks,かくとう,なし,カブトアーマー,まけんき,なし,65,100,100,70,60,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/870.png
871.1,871,バチンウニ,Pincurchin,でんき,なし,ひらいしん,エレキメイカー,なし,48,101,95,91,85,15,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/871.png
872.1,872,ユキハミ,Snom,こおり,むし,りんぷん,こおりのりんぷん,なし,30,25,35,45,30,20,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/872.png
873.1,873,モスノウ,Frosmoth,こおり,むし,りんぷん,こおりのりんぷん,なし,70,65,60,125,90,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/873.png
874.1,874,イシヘンジン,Stonjourner,いわ,なし,パワースポット,なし,なし,100,125,135,20,20,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/04/874.png
